X,Y,YEAR,LAYER,HEIGHT,DBH,AGE,SPECIES,MANAGEMENT,GPP,GPP_SUN:GPP,GPP_SHADE:GPP,Av_SUN:A_SUN,Aj_SUN:A_SUN,Av_SHADE:A_SHADE,Aj_SHADE:A_SHADE,Av_TOT:A_TOT,Aj_TOT:A_TOT,GR,MR,RA,NPP,BP,reser_as_diff,ResAlloc,ResDeple,ResUsage,BP/NPP,ResAlloc/NPP,ResAlloc/BP,ResDeple/NPP,ResDeple/BP,ResUsage/NPP,ResUsage/BP,CUE,BPE,diffCUE-BPE,Y(perc),MAX_NSC_CONC,MIN_NSC_CONC,PeakLAI,MaxLAI,SLA,SAPWOOD-AREA,HEARTWOOD-AREA,CC-Proj,DBHDC,CROWN_DIAMETER,CROWN_HEIGHT,CROWN_AREA_PROJ,APAR,LIVETREE,DEADTREE,THINNEDTREE,VEG_D,FIRST_VEG_DAY,CTRANSP,CINT,CLE,WUE,MAX_ANN_RESERVE_C,MIN_ANN_RESERVE_C,TREE_MAX_ANN_RESERVE_C,TREE_MIN_ANN_RESERVE_C,MIN_RESERVE_C,RESERVE_C,STEM_C,STEMSAP_C,STEMHEART_C,STEMSAP_PERC,STEMLIVE_C,STEMDEAD_C,STEMLIVE_PERC,MAX_LEAF_C,MAX_FROOT_C,CROOT_C,CROOTLIVE_C,CROOTDEAD_C,CROOTLIVE_PERC,BRANCH_C,BRANCHLIVE_C,BRANCHDEAD_C,BRANCHLIVE_PERC,FRUIT_C,MAX_FRUIT_C,TOT_SAPWOOD_C,TOT_HEARTWOOD_C,RESERVE_N,STEM_N,STEMLIVE_N,STEMDEAD_N,CROOT_N,CROOTLIVE_N,CROOTDEAD_N,BRANCH_N,BRANCHLIVE_N,BRANCHDEAD_N,FRUIT_N,STANDING_WOOD,DELTA_WOOD,CUM_DELTA_WOOD,BASAL_AREA,TREE_CAI,TREE_MAI,CAI,MAI,VOLUME,TREE_VOLUME,DELTA_TREE_VOL(perc),DELTA_AGB,DELTA_BGB,AGB,BGB,BGB:AGB,DELTA_TREE_AGB,DELTA_TREE_BGB,C_HWP,VOLUME_HWP,STEM_RA,LEAF_RA,FROOT_RA,CROOT_RA,BRANCH_RA,gpp,npp,ar,hr,rsoil,rsoilCO2,reco,nee,nep,et,le,soil-evapo,avg_asw,iWue,vol,cum_vol,run_off,litrC,litr1C,litr2C,litr3C,litr4C,cwdC,cwd2C,cwd3C,cwd4C,soilC,soil1C,soil2C,soil3C,soil4C,litrN,litr1N,litr2N,litr3N,litr4N,cwdN,cwd2N,cwd3N,cwd4N,soilN,soil1N,soil2N,soil3N,soil4N,soil_depth,solar_rad,tavg,tmax,tmin,tday,tnight,vpd,prcp,tsoil,rh,[CO2]
0,0,2025,0,25.9096,34.1511,104,Fagussylvatica,T,1571.8862,0.4372,0.5628,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,202.8978,858.7063,1061.6041,510.2821,549.2505,-38.9684,595.7909,616.7689,-20.9780,1.0764,1.1676,1.0847,1.2087,1.1229,-0.0411,-0.0382,0.3246,0.3494,-0.0248,67.5370,11.7502,6.8494,6.0000,5.9966,40.0000,545.4820,370.5267,1.0916,0.2151,7.2975,7.7469,41.8251,4190.9731,261,68,0,176,127,232.0073,31.9590,7522.1404,2.1994,13.8565,7.9464,0.0527,0.0302,12.8803,13.0021,69.3036,41.2702,28.0334,59.5499,5.3651,63.9385,7.7415,1.6500,1.9800,20.3618,1.7746,18.5872,8.7152,8.1524,0.7328,7.4195,8.9893,0.0000,0.6371,58.2668,39.5510,0.3735,0.2276,0.1113,0.1163,0.0706,0.0368,0.0338,0.0287,0.0152,0.0135,0.0000,97.8177,1.4104,57.4000,23.9078,0.0167,0.0099,2.3480,2.5790,268.2185,1.0277,1.6292,0.4803,0.0689,77.4559,20.3618,0.2629,0.0041,0.0009,0.0000,0.0000,449.9516,221.1962,182.1000,146.6860,61.6703,1571.8862,510.2821,1061.6041,289.9040,618.6900,2266.4524,1351.51,-220.38,220.38,309.39,8818.01,45.43,437.75,4.80,268.22,6138.37,261.07,251.36,0.00,36.69,118.91,95.76,724.60,543.45,0.00,181.15,4103.06,27.54,190.54,2166.88,1718.09,145.79,0.00,0.38,142.14,3.27,5.64,4.23,0.00,1.41,193.02,-41.14,-137.77,165.86,206.07,180.00,9.1228,8.9299,11.7016,6.6714,10.1771,8.4243,3.4082,570.4607,8.9282,76.6216,380.9300
0,0,2026,0,25.9706,34.3088,105,Fagussylvatica,T,1563.3220,0.4277,0.5723,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,186.1875,884.5168,1070.7043,492.6177,494.7682,-2.1505,607.7940,586.6019,21.1921,1.0044,1.2338,1.2284,1.1908,1.1856,0.0430,0.0428,0.3151,0.3165,-0.0014,68.4890,11.7426,6.6680,6.0000,5.9966,40.0000,543.2879,381.2007,1.0916,0.2145,7.3254,7.7729,42.1456,4338.6361,259,70,0,176,127,256.3068,24.7386,7998.9120,1.9220,13.6897,7.7026,0.0525,0.0295,12.8187,13.1127,69.4521,40.8144,28.6376,58.7663,5.3059,64.1462,7.6396,1.6500,1.9800,20.3704,1.7536,18.6168,8.6085,8.1672,0.7253,7.4419,8.8806,0.0000,0.4508,57.6096,40.3800,0.3864,0.2267,0.1101,0.1166,0.0702,0.0364,0.0338,0.0286,0.0150,0.0135,0.0000,97.9896,0.9983,58.3983,23.9443,0.0120,0.0099,1.0413,2.5644,269.2597,1.0396,1.1500,0.1633,0.0086,77.6192,20.3704,0.2624,0.0029,0.0006,0.0000,0.0000,437.5408,237.6930,192.7892,142.7263,59.9550,1563.3220,492.6177,1070.7043,265.1550,600.6706,2200.4417,1335.86,-227.46,227.46,325.38,9265.47,44.34,404.98,4.51,269.26,6407.63,172.82,271.31,0.11,39.22,129.06,102.92,725.77,544.33,0.00,181.44,4236.07,33.01,174.46,2243.39,1785.21,151.22,0.00,0.61,147.06,3.54,5.80,4.35,0.00,1.45,199.09,-42.18,-144.93,164.16,222.03,180.00,9.4829,8.0209,11.0569,5.5144,9.3871,7.4508,3.7903,496.6556,8.0352,76.8452,382.7000
0,0,2027,0,26.0569,34.5333,106,Fagussylvatica,T,1569.1320,0.4369,0.5631,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,203.0012,849.4529,1052.4541,516.6779,550.4064,-33.7285,597.3624,613.1911,-15.8287,1.0653,1.1562,1.0853,1.1868,1.1141,-0.0306,-0.0288,0.3293,0.3508,-0.0215,67.0724,11.7844,6.7974,6.0000,5.9967,40.0000,544.9039,391.7237,1.0915,0.2143,7.3536,7.7912,42.4710,4190.9913,257,72,0,176,127,232.6275,31.9592,7539.8168,2.2211,13.6959,7.7679,0.0529,0.0300,12.6741,12.8543,69.8817,40.6552,29.2265,58.1772,5.2852,64.5965,7.5630,1.6500,1.9800,20.5034,1.7448,18.7586,8.5097,8.2366,0.7232,7.5133,8.7809,0.0000,0.6408,57.4172,41.2045,0.3992,0.2271,0.1097,0.1174,0.0703,0.0362,0.0341,0.0287,0.0150,0.0137,0.0000,98.6217,1.4191,59.8174,24.0713,0.0171,0.0100,2.3280,2.5621,271.5877,1.0568,1.6228,0.4990,0.1331,78.1183,20.5034,0.2625,0.0043,0.0011,0.0000,0.0000,443.9877,221.1162,182.0034,144.3872,60.9595,1569.1320,516.6779,1052.4541,284.6373,611.0279,2238.3838,1337.09,-232.04,232.04,311.46,8877.40,46.87,436.41,4.76,271.59,6679.21,257.45,250.18,0.00,36.50,118.36,95.31,722.16,541.62,0.00,180.54,4391.41,27.56,184.51,2330.51,1848.84,155.62,0.00,0.38,151.98,3.26,5.94,4.46,0.00,1.49,206.21,-44.13,-150.15,162.26,238.24,180.00,9.1228,8.9299,11.7016,6.6714,10.1771,8.4243,3.4082,570.4607,8.9124,76.6216,378.8125
0,0,2028,0,26.2558,35.0583,107,Fagussylvatica,T,2129.8988,0.4292,0.5708,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,279.8209,912.3964,1192.2173,937.6815,803.4638,134.2177,716.6939,589.3419,127.3520,0.8569,0.7643,0.8920,0.6285,0.7335,0.1358,0.1585,0.4402,0.3772,0.0630,55.9753,12.1187,6.5162,6.0000,5.9967,40.0000,563.5122,401.8086,1.0914,0.2138,7.3822,7.8171,42.8016,5687.3824,255,74,0,254,67,280.1480,42.2443,9201.6857,3.3471,14.4803,7.4423,0.0563,0.0290,12.6318,14.0178,71.6066,41.8008,29.8058,58.3756,5.4341,66.1725,7.5888,1.6500,1.9800,21.0100,1.7895,19.2205,8.5172,8.4771,0.7454,7.7317,8.7930,0.0000,1.5048,59.0953,41.9985,0.4121,0.2331,0.1127,0.1203,0.0721,0.0371,0.0349,0.0295,0.0155,0.0141,0.0000,101.0937,3.3333,63.1507,24.6157,0.0407,0.0103,8.2621,2.6154,279.8498,1.0975,3.7076,1.9655,0.5065,80.0838,21.0100,0.2623,0.0101,0.0026,0.0000,0.0000,500.1164,256.6514,203.7332,162.6548,69.0615,2129.8988,937.6815,1192.2173,258.1477,624.5357,2287.8669,1450.37,-679.53,679.53,358.59,10233.74,36.20,425.10,5.64,279.85,6959.06,122.86,277.67,0.50,39.96,132.16,105.05,727.01,545.25,0.00,181.75,4524.56,34.98,172.76,2405.31,1911.50,161.23,0.02,0.71,156.88,3.62,6.12,4.59,0.00,1.53,212.09,-45.01,-156.91,159.35,254.66,180.00,9.1506,9.0563,11.8875,6.7751,10.3303,8.5527,3.4780,495.5357,9.1516,76.5330,384.7700
0,0,2029,0,26.3501,35.3106,108,Fagussylvatica,T,1569.1415,0.4369,0.5631,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,210.4075,864.4278,1074.8352,494.3063,575.5974,-81.2911,552.8792,618.7127,-65.8336,1.1645,1.1185,0.9605,1.2517,1.0749,-0.1332,-0.1144,0.3150,0.3668,-0.0518,68.4983,11.8950,7.3972,6.0000,5.9967,40.0000,566.5826,412.6820,1.0914,0.2114,7.4111,7.8767,43.1373,4191.0094,253,76,0,176,127,232.6292,31.9594,7539.8713,2.1249,14.1239,8.6451,0.0554,0.0339,13.0010,13.2547,72.1405,41.7390,30.4015,57.8580,5.4261,66.7145,7.5215,1.6500,1.9800,20.9816,1.7848,19.1968,8.5064,8.4830,0.7451,7.7379,8.7835,0.0000,0.7266,58.8692,42.7359,0.4251,0.2339,0.1126,0.1213,0.0719,0.0370,0.0349,0.0295,0.0155,0.0141,0.0000,101.6051,1.6097,64.7604,24.7754,0.0198,0.0103,2.8270,2.6174,282.6767,1.1173,1.7765,0.5397,-0.0284,80.6235,20.9816,0.2602,0.0046,0.0005,0.0000,0.0000,459.8524,221.0363,181.9069,148.6805,63.3592,1569.1415,494.3063,1074.8352,290.0030,620.5903,2273.4137,1364.84,-204.30,204.30,311.01,8864.45,46.42,437.57,4.77,282.68,7241.74,273.54,251.82,0.00,36.90,118.86,96.06,751.43,563.57,0.00,187.86,4682.81,27.61,186.44,2494.05,1974.71,165.46,0.00,0.38,161.80,3.28,6.36,4.77,0.00,1.59,219.36,-47.13,-161.86,156.35,271.99,180.00,9.1228,8.9299,11.7016,6.6714,10.1771,8.4243,3.4082,570.4607,8.8401,76.6216,378.8125
0,0,2030,0,26.4065,35.4628,109,Fagussylvatica,T,1549.3646,0.4263,0.5737,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,184.5896,890.7330,1075.3225,474.0420,491.0064,-16.9644,596.1857,589.4076,6.7782,1.0358,1.2577,1.2142,1.2434,1.2004,0.0143,0.0138,0.3060,0.3169,-0.0109,69.4041,11.7291,6.8009,6.0000,5.9967,40.0000,563.9561,423.7694,1.0913,0.2107,7.4403,7.9050,43.4783,4338.6715,251,78,0,176,127,259.6343,24.7389,8093.6133,1.8258,13.8042,7.9362,0.0546,0.0314,12.9512,13.2171,72.2302,41.2409,30.9893,57.0964,5.3613,66.8689,7.4225,1.6500,1.9800,20.9631,1.7623,19.2008,8.4065,8.4857,0.7367,7.7491,8.6814,0.0000,0.4377,58.1441,43.5350,0.4379,0.2328,0.1112,0.1216,0.0715,0.0366,0.0349,0.0294,0.0153,0.0141,0.0000,101.6791,0.9698,65.7301,24.7919,0.0121,0.0104,0.7944,2.6007,283.4711,1.1294,1.0685,0.0925,-0.0185,80.7160,20.9631,0.2597,0.0029,0.0006,0.0000,0.0000,441.2401,237.5332,192.5962,143.1994,60.7536,1549.3646,474.0420,1075.3225,267.1018,602.8974,2208.5994,1342.42,-206.94,206.94,328.71,9360.16,44.34,403.56,4.42,283.47,7525.21,172.67,272.21,0.11,39.52,129.15,103.43,756.52,567.39,0.00,189.13,4816.87,33.04,173.45,2571.02,2039.36,170.90,0.00,0.62,166.72,3.56,6.55,4.91,0.00,1.64,225.38,-48.17,-168.78,152.03,290.30,180.00,9.4829,8.0209,11.0569,5.5144,9.3871,7.4508,3.7903,496.6556,8.0352,76.8452,372.5225
0,0,2031,0,26.5116,35.7484,110,Fagussylvatica,T,1718.3080,0.4322,0.5678,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,218.5046,874.8750,1093.3796,624.9284,603.1272,21.8013,602.8876,567.8882,34.9994,0.9651,0.9647,0.9996,0.9087,0.9416,0.0560,0.0580,0.3637,0.3510,0.0127,63.6312,11.8581,6.9598,6.0000,5.9967,40.0000,569.1170,434.5812,1.0912,0.2106,7.4699,7.9220,43.8247,4674.2160,249,80,0,198,110,260.5712,36.3736,8460.8682,2.3983,13.9991,8.0359,0.0558,0.0320,12.7917,13.4589,72.8917,41.3311,31.5607,56.7020,5.3730,67.5187,7.3713,1.6500,1.9800,21.1795,1.7639,19.4155,8.3284,8.5923,0.7392,7.8532,8.6027,0.0000,0.8203,58.3251,44.3384,0.4507,0.2342,0.1115,0.1228,0.0719,0.0366,0.0353,0.0296,0.0153,0.0143,0.0000,102.6635,1.8179,67.5480,24.9921,0.0228,0.0105,3.4258,2.6082,286.8969,1.1522,1.9814,0.7681,0.2164,81.4841,21.1795,0.2599,0.0057,0.0015,0.0000,0.0000,452.1032,238.5214,193.9283,146.4043,62.4223,1718.3080,624.9284,1093.3796,273.3719,613.7046,2248.1893,1366.75,-351.56,351.56,345.31,9841.38,48.37,438.82,4.69,286.90,7812.11,278.45,277.69,0.74,40.11,131.67,105.17,754.57,565.93,0.00,188.64,4960.24,33.54,173.45,2652.09,2101.16,175.94,0.03,0.67,171.62,3.62,6.71,5.03,0.00,1.68,231.77,-49.62,-174.69,147.23,308.85,180.00,9.4549,8.1371,11.1631,5.7037,9.4988,7.6012,3.5909,634.5117,8.1285,77.0082,378.8125
0,0,2032,0,26.7046,36.281,111,Fagussylvatica,T,2103.4788,0.4269,0.5731,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,282.0849,922.2978,1204.3827,899.0962,813.1867,85.9095,670.3588,592.1586,78.2002,0.9044,0.7456,0.8244,0.6586,0.7282,0.0870,0.0962,0.4274,0.3866,0.0408,57.2567,12.0289,6.9270,6.0000,5.9967,40.0000,588.7464,445.0808,1.0912,0.2098,7.4998,7.9535,44.1767,5687.4041,247,82,0,254,67,285.9209,42.2446,9366.4465,3.1446,14.6002,8.0334,0.0586,0.0323,12.8315,14.1265,74.6245,42.4973,32.1272,56.9482,5.5247,69.0998,7.4033,1.6500,1.9800,21.6635,1.8097,19.8539,8.3535,8.8237,0.7616,8.0621,8.6316,0.0000,1.5369,60.0127,45.0991,0.4636,0.2403,0.1146,0.1256,0.0736,0.0375,0.0361,0.0305,0.0158,0.0147,0.0000,105.1117,3.4068,70.9549,25.5355,0.0432,0.0108,8.3726,2.6601,295.2695,1.1954,3.6160,1.9641,0.4841,83.4482,21.6635,0.2596,0.0106,0.0026,0.0000,0.0000,509.0757,256.4913,203.5399,164.6813,70.5945,2103.4788,899.0962,1204.3827,272.8347,641.0559,2348.3858,1477.22,-626.26,626.26,364.59,10405.20,36.43,422.98,5.48,295.27,8107.38,122.88,282.73,0.50,40.84,134.27,107.11,765.27,573.95,0.00,191.32,5105.49,35.15,175.39,2733.19,2161.76,180.94,0.02,0.72,176.52,3.69,6.92,5.19,0.00,1.73,238.22,-50.99,-180.44,142.18,327.47,180.00,9.1506,9.0563,11.8875,6.7751,10.3303,8.5527,3.4780,495.5357,9.1388,76.5330,368.8650
0,0,2033,0,26.7796,36.4909,112,Fagussylvatica,T,1650.4436,0.4146,0.5854,0.0061,0.9939,0.0000,1.0000,0.0053,0.9947,199.3976,977.2285,1176.6261,473.8175,540.9790,-67.1614,545.1017,592.1646,-47.0629,1.1417,1.1504,1.0076,1.2498,1.0946,-0.0993,-0.0870,0.2871,0.3278,-0.0407,71.2915,11.7982,7.4029,6.0000,5.9967,40.0000,589.3227,456.5027,1.0911,0.2076,7.5301,8.0114,44.5344,4774.5913,245,84,0,191,115,285.0361,27.1968,8879.5517,1.6623,14.1425,8.7931,0.0573,0.0356,13.2028,13.5453,74.9372,42.2271,32.7101,56.3500,5.4895,69.4477,7.3255,1.6500,1.9800,21.5701,1.7967,19.7735,8.3294,8.7990,0.7574,8.0416,8.6075,0.0000,0.6079,59.4909,45.8154,0.4765,0.2402,0.1139,0.1263,0.0732,0.0373,0.0360,0.0303,0.0157,0.0146,0.0000,105.3063,1.3478,72.3026,25.6227,0.0173,0.0108,1.8409,2.6528,297.1104,1.2127,1.4243,0.2880,-0.0934,83.7362,21.5701,0.2576,0.0039,0.0003,0.0000,0.0000,489.1822,256.6841,205.5897,157.5280,67.6421,1650.4436,473.8175,1176.6261,283.4544,646.5720,2368.5930,1460.08,-190.36,190.36,355.55,10114.90,43.32,371.95,4.33,297.11,8404.49,175.32,279.01,0.26,40.59,132.12,106.04,792.90,594.67,0.00,198.22,5249.81,33.58,173.69,2816.58,2225.97,185.69,0.01,0.65,181.39,3.64,7.20,5.40,0.00,1.80,244.77,-52.63,-186.56,135.89,348.06,180.00,9.4737,8.9367,11.8794,6.5628,10.2609,8.4119,4.3072,440.2234,8.8701,74.8359,374.7600
0,0,2034,0,26.9071,36.8512,113,Fagussylvatica,T,1940.2721,0.4256,0.5744,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,238.0005,1019.1425,1257.1430,683.1290,668.8069,14.3221,628.0974,607.3461,20.7514,0.9790,0.9194,0.9391,0.8891,0.9081,0.0304,0.0310,0.3521,0.3447,0.0074,64.7921,11.8258,6.9435,6.0000,5.9967,40.0000,598.9066,467.6732,1.0910,0.2072,7.5608,8.0339,44.8980,5329.7018,243,86,0,211,100,308.1827,27.5548,9564.2070,2.2166,14.3837,8.2041,0.0587,0.0335,13.0880,13.6405,75.9003,42.6196,33.2807,56.1521,5.5405,70.3598,7.2998,1.6500,1.9800,21.8572,1.8108,20.0464,8.2848,8.9388,0.7654,8.1733,8.5629,0.0000,1.0439,60.0923,46.6040,0.4894,0.2429,0.1150,0.1279,0.0740,0.0376,0.0364,0.0307,0.0159,0.0149,0.0000,106.6963,2.3147,74.6173,25.9179,0.0300,0.0110,4.8532,2.6722,301.9636,1.2426,2.4104,1.1029,0.2871,84.8391,21.8572,0.2576,0.0074,0.0019,0.0000,0.0000,539.5026,260.8764,207.6887,174.2865,74.7888,1940.2721,683.1290,1257.1430,298.0634,680.0386,2491.1914,1555.21,-385.07,385.07,374.22,10662.03,38.49,379.29,4.89,301.96,8706.45,140.04,262.26,0.03,38.43,123.70,100.11,788.80,591.60,0.00,197.20,5402.83,30.80,174.56,2905.26,2292.21,190.25,0.00,0.53,186.30,3.42,7.32,5.49,0.00,1.83,251.60,-54.37,-192.87,128.65,370.19,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.6524,74.2731,382.7000
0,0,2035,0,27.0316,37.2078,114,Fagussylvatica,T,1937.3590,0.4254,0.5746,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,237.1535,1025.2444,1262.3979,674.9611,666.4915,8.4696,624.7475,609.6046,15.1430,0.9875,0.9256,0.9374,0.9032,0.9146,0.0224,0.0227,0.3484,0.3440,0.0044,65.1608,11.7653,6.9518,6.0000,5.9967,40.0000,608.2866,479.0330,1.0909,0.2060,7.5919,8.0721,45.2675,5329.7127,241,88,0,211,100,308.8710,27.5548,9583.8133,2.1853,14.4290,8.2873,0.0594,0.0341,13.2203,13.6783,76.8385,42.9863,33.8522,55.9437,5.5882,71.2502,7.2727,1.6500,1.9800,22.0581,1.8240,20.2341,8.2690,9.0429,0.7730,8.2699,8.5477,0.0000,1.0358,60.5871,47.3524,0.5023,0.2455,0.1159,0.1295,0.0746,0.0378,0.0368,0.0311,0.0160,0.0150,0.0000,107.9394,2.2972,76.9145,26.2044,0.0300,0.0112,4.7508,2.6905,306.7143,1.2727,2.3592,1.0423,0.2009,85.8813,22.0581,0.2568,0.0072,0.0016,0.0000,0.0000,543.1624,260.8365,207.6406,175.3823,75.3761,1937.3590,674.9611,1262.3979,290.5046,673.5275,2467.3390,1552.90,-384.46,384.46,374.29,10663.75,37.87,382.19,4.88,306.71,9013.17,197.50,260.28,0.03,38.22,122.60,99.43,796.73,597.55,0.00,199.18,5549.66,30.76,171.53,2990.39,2356.98,195.13,0.00,0.53,191.21,3.39,7.50,5.62,0.00,1.87,258.09,-55.87,-199.37,120.33,393.00,180.00,9.4356,10.6736,13.5026,8.3414,11.9466,10.1440,4.2669,571.0992,10.6725,74.2731,380.9300
0,0,2036,0,27.2078,37.7205,115,Fagussylvatica,T,2129.9146,0.4292,0.5708,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,277.9034,944.8239,1222.7273,907.1873,801.6520,105.5353,695.7470,596.6888,99.0581,0.8837,0.7669,0.8679,0.6577,0.7443,0.1092,0.1236,0.4259,0.3764,0.0495,57.4073,11.9769,6.8348,6.0000,5.9967,40.0000,627.1924,490.2990,1.0909,0.2049,7.6233,8.1095,45.6432,5687.4257,239,90,0,254,67,280.1510,42.2449,9201.7860,3.2382,15.0425,8.2304,0.0624,0.0342,13.3292,14.5471,78.4590,44.0351,34.4239,56.1250,5.7246,72.7344,7.2963,1.6500,1.9800,22.4783,1.8651,20.6132,8.2975,9.2462,0.7932,8.4530,8.5781,0.0000,1.4965,62.0808,48.1027,0.5152,0.2510,0.1188,0.1322,0.0762,0.0387,0.0375,0.0318,0.0165,0.0154,0.0000,110.1835,3.3196,80.2340,26.7080,0.0438,0.0114,7.9325,2.7361,314.6468,1.3165,3.3300,1.8239,0.4202,87.7052,22.4783,0.2563,0.0106,0.0025,0.0000,0.0000,522.1697,256.3313,203.3469,168.1859,72.6935,2129.9146,907.1873,1222.7273,267.7913,639.3241,2342.0415,1490.52,-639.40,639.40,358.59,10233.82,36.20,425.05,5.64,314.65,9327.81,102.44,281.14,0.50,40.92,132.85,106.86,813.82,610.36,0.00,203.45,5690.16,35.07,171.70,3068.67,2414.73,200.52,0.02,0.73,196.11,3.66,7.75,5.81,0.00,1.94,264.13,-57.01,-205.23,112.37,413.99,180.00,9.1506,9.0563,11.8875,6.7751,10.3303,8.5527,3.4780,495.5357,9.1365,76.5330,384.7700
0,0,2037,0,27.3073,38.0145,116,Fagussylvatica,T,1721.2371,0.4325,0.5675,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,221.4239,913.9612,1135.3851,585.8520,615.4367,-29.5847,561.2249,578.6425,-17.4176,1.0505,0.9580,0.9119,0.9877,0.9402,-0.0297,-0.0283,0.3404,0.3576,-0.0172,65.9633,11.8110,7.5657,6.0000,5.9967,40.0000,632.6599,502.3201,1.0908,0.2029,7.6551,8.1623,46.0251,4674.1343,237,92,0,198,110,259.7764,36.3648,8437.9778,2.2552,14.8441,9.3022,0.0621,0.0389,13.6578,14.2526,79.1023,44.0932,35.0091,55.7419,5.7321,73.3702,7.2465,1.6500,1.9800,22.5096,1.8658,20.6438,8.2887,9.2763,0.7949,8.4814,8.5694,0.0000,0.8614,62.0589,48.8293,0.5281,0.2523,0.1189,0.1334,0.0762,0.0387,0.0375,0.0319,0.0165,0.0154,0.0000,110.8882,1.9110,82.1450,26.8990,0.0255,0.0116,3.4094,2.7419,318.0562,1.3420,1.8998,0.6734,0.0313,88.3787,22.5096,0.2547,0.0059,0.0009,0.0000,0.0000,482.0681,238.2003,193.5849,154.4912,67.0406,1721.2371,585.8520,1135.3851,284.2047,632.2808,2316.2396,1419.59,-301.65,301.65,344.76,9825.69,48.62,442.61,4.71,318.06,9645.87,297.82,280.86,0.74,41.04,132.23,106.85,839.93,629.95,0.00,209.98,5838.81,33.58,177.22,3152.82,2475.19,205.38,0.03,0.68,201.01,3.66,8.04,6.03,0.00,2.01,270.66,-58.63,-210.84,104.08,436.05,180.00,9.4549,8.1371,11.1631,5.7037,9.4988,7.6012,3.5909,634.5117,8.0561,77.0082,380.9300
0,0,2038,0,27.362,38.1774,117,Fagussylvatica,T,1563.3763,0.4277,0.5723,0.0000,1.0000,0.0000,1.0000,0.0000,1.0000,187.1842,924.2873,1111.4715,451.9048,502.5825,-50.6778,570.4116,598.4111,-27.9994,1.1121,1.2622,1.1350,1.3242,1.1907,-0.0620,-0.0557,0.2891,0.3215,-0.0324,71.0943,11.6699,7.2230,6.0000,5.9968,40.0000,630.0519,514.6785,1.0907,0.2022,7.6874,8.1922,46.4135,4338.7422,235,94,0,176,127,256.3173,24.7393,7999.2288,1.7631,14.4861,8.8846,0.0611,0.0375,13.6530,13.8547,79.1540,43.5658,35.5882,55.0393,5.6636,73.4904,7.1551,1.6500,1.9800,22.4747,1.8425,20.6322,8.1979,9.2714,0.7858,8.4856,8.4756,0.0000,0.4765,61.2908,49.6092,0.5410,0.2511,0.1175,0.1336,0.0757,0.0382,0.0375,0.0317,0.0163,0.0154,0.0000,110.9000,1.0573,83.2023,26.9012,0.0142,0.0116,0.6625,2.7241,318.7187,1.3562,1.0500,0.0467,-0.0349,88.4253,22.4747,0.2542,0.0034,0.0007,0.0000,0.0000,467.0850,237.2143,192.2110,150.0524,64.9088,1563.3763,451.9048,1111.4715,287.8959,630.1593,2308.4681,1399.37,-164.01,164.01,325.50,9268.95,44.44,404.98,4.51,318.72,9964.59,178.73,278.33,0.11,40.86,131.10,106.26,849.86,637.40,0.00,212.47,5986.40,33.15,178.30,3237.46,2537.49,210.20,0.00,0.64,205.93,3.63,8.28,6.21,0.00,2.07,277.22,-60.17,-216.85,95.06,459.19,180.00,9.4829,8.0209,11.0569,5.5144,9.3871,7.4508,3.7903,496.6556,8.0223,76.8452,382.7000
